"species","common.name","label","longitude","latitude","site.type","year","pct.freq","avg.cov","invasive"
"Carex trisperma","threeseeded sedge","RAM-15",-68.39214231,44.29095012,"RAM",2018,75,NA,FALSE
"Carex trisperma","threeseeded sedge","RAM-20",-68.34977938,44.25974494,"RAM",2018,100,NA,FALSE
"Carex trisperma","threeseeded sedge","RAM-11",-68.06659455,44.35799607,"RAM",2018,75,NA,FALSE
"Carex trisperma","threeseeded sedge","RAM-26",-68.28860457,44.32545225,"RAM",2019,100,NA,FALSE
"Carex trisperma","threeseeded sedge","RAM-21",-68.35327308,44.27259396,"RAM",2019,100,NA,FALSE
"Carex trisperma","threeseeded sedge","RAM-25",-68.34868052,44.28223972,"RAM",2019,25,NA,FALSE
"Carex utriculata","Northwest Territory sedge","Gilmore Meadow",-68.27163738,44.36272678,"Sentinel",2011,80,1.24,FALSE
"Carex utriculata","Northwest Territory sedge","RAM-25",-68.34868052,44.28223972,"RAM",2019,25,NA,FALSE
"Carex utriculata","Northwest Territory sedge","RAM-24",-68.3101661,44.23782062,"RAM",2019,25,NA,FALSE
"Carex utriculata","Northwest Territory sedge","Little Hunter's Brook",-68.2134901,44.30421097,"Sentinel",2011,80,31,FALSE
"Carex utriculata","Northwest Territory sedge","RAM-27",-68.18229706,44.34310574,"RAM",2019,50,NA,FALSE
"Carex utriculata","Northwest Territory sedge","Heath Brook",-68.36971394,44.27832207,"Sentinel",2011,20,1.4,FALSE
"Carex utriculata","Northwest Territory sedge","Duck Pond",-68.37978134,44.319544,"Sentinel",2011,60,16,FALSE
"Carex utriculata","Northwest Territory sedge","RAM-18",-68.29573187,44.37963654,"RAM",2018,100,NA,FALSE
"Carex utriculata","Northwest Territory sedge","RAM-16",-68.3481271,44.27841031,"RAM",2018,50,NA,FALSE
"Carex utriculata","Northwest Territory sedge","New Mills Meadow",-68.23956376,44.390978,"Sentinel",2011,80,11.22,FALSE
"Carex utriculata","Northwest Territory sedge","RAM-19",-68.20691532,44.36620222,"RAM",2018,100,NA,FALSE
"Carex utriculata","Northwest Territory sedge","RAM-23",-68.24042204,44.39152054,"RAM",2019,50,NA,FALSE
"Carex wiegandii","Wiegand's sedge","RAM-15",-68.39214231,44.29095012,"RAM",2018,25,NA,FALSE
"Carex wiegandii","Wiegand's sedge","RAM-11",-68.06659455,44.35799607,"RAM",2018,25,NA,FALSE
"Carex","sedge species","RAM-26",-68.28860457,44.32545225,"RAM",2019,25,NA,FALSE
"Chamaedaphne calyculata","leatherleaf","RAM-19",-68.20691532,44.36620222,"RAM",2018,25,NA,FALSE
"Chamaedaphne calyculata","leatherleaf","Heath Brook",-68.36971394,44.27832207,"Sentinel",2011,100,5.8,FALSE
"Chamaedaphne calyculata","leatherleaf","Big Heath",-68.32040359,44.23614962,"Sentinel",2011,100,10.2,FALSE
"Chamaedaphne calyculata","leatherleaf","RAM-23",-68.24042204,44.39152054,"RAM",2019,100,NA,FALSE
"Chamaedaphne calyculata","leatherleaf","RAM-20",-68.34977938,44.25974494,"RAM",2018,100,NA,FALSE
"Chamaedaphne calyculata","leatherleaf","RAM-12",-68.31633807,44.41337469,"RAM",2018,100,NA,FALSE
"Chamaedaphne calyculata","leatherleaf","RAM-21",-68.35327308,44.27259396,"RAM",2019,50,NA,FALSE
"Chamaedaphne calyculata","leatherleaf","RAM-16",-68.3481271,44.27841031,"RAM",2018,100,NA,FALSE
"Chamaedaphne calyculata","leatherleaf","Great Meadow (IAH)",-68.61602787,44.04849142,"Sentinel",2011,100,0.1,FALSE
"Chamaedaphne calyculata","leatherleaf","New Mills Meadow",-68.23956376,44.390978,"Sentinel",2011,100,0.46,FALSE
"Chamaedaphne calyculata","leatherleaf","Gilmore Meadow",-68.27163738,44.36272678,"Sentinel",2011,100,5.62,FALSE
"Chamaedaphne calyculata","leatherleaf","RAM-18",-68.29573187,44.37963654,"RAM",2018,100,NA,FALSE
"Chamaedaphne calyculata","leatherleaf","RAM-28",-68.2929369,44.38005757,"RAM",2019,100,NA,FALSE
"Chamaedaphne calyculata","leatherleaf","RAM-24",-68.3101661,44.23782062,"RAM",2019,100,NA,FALSE
"Chamaedaphne calyculata","leatherleaf","RAM-17",-68.25500862,44.38420813,"RAM",2018,25,NA,FALSE
"Chamaedaphne calyculata","leatherleaf","RAM-11",-68.06659455,44.35799607,"RAM",2018,100,NA,FALSE
"Chamaedaphne calyculata","leatherleaf","RAM-25",-68.34868052,44.28223972,"RAM",2019,25,NA,FALSE
"Chamaedaphne calyculata","leatherleaf","Duck Pond",-68.37978134,44.319544,"Sentinel",2011,100,23.4,FALSE
"Chamaedaphne calyculata","leatherleaf","Frazer Fen",-68.06153589,44.36231448,"Sentinel",2011,100,9.2,FALSE
"Chamaedaphne calyculata","leatherleaf","RAM-14",-68.31592878,44.41210554,"RAM",2018,100,NA,FALSE
"Chamaedaphne calyculata","leatherleaf","RAM-26",-68.28860457,44.32545225,"RAM",2019,50,NA,FALSE
"Chelone glabra","white turtlehead","RAM-11",-68.06659455,44.35799607,"RAM",2018,25,NA,FALSE
"Chelone glabra","white turtlehead","RAM-21",-68.35327308,44.27259396,"RAM",2019,25,NA,FALSE
"Cladium mariscoides","smooth sawgrass","New Mills Meadow",-68.23956376,44.390978,"Sentinel",2011,20,0.2,FALSE
"Comptonia peregrina","sweet fern","RAM-27",-68.18229706,44.34310574,"RAM",2019,50,NA,FALSE
"Comptonia peregrina","sweet fern","RAM-30",-68.23693131,44.38148925,"RAM",2019,50,NA,FALSE
"Coptis trifolia","threeleaf goldthread","RAM-28",-68.2929369,44.38005757,"RAM",2019,100,NA,FALSE
"Coptis trifolia","threeleaf goldthread","RAM-29",-68.37987394,44.3424227,"RAM",2019,100,NA,FALSE
"Coptis trifolia","threeleaf goldthread","RAM-15",-68.39214231,44.29095012,"RAM",2018,75,NA,FALSE
"Coptis trifolia","threeleaf goldthread","RAM-22",-68.3841871,44.33756254,"RAM",2019,100,NA,FALSE
"Coptis trifolia","threeleaf goldthread","RAM-26",-68.28860457,44.32545225,"RAM",2019,100,NA,FALSE
"Coptis trifolia","threeleaf goldthread","RAM-12",-68.31633807,44.41337469,"RAM",2018,50,NA,FALSE
"Coptis trifolia","threeleaf goldthread","RAM-21",-68.35327308,44.27259396,"RAM",2019,25,NA,FALSE
"Coptis trifolia","threeleaf goldthread","RAM-11",-68.06659455,44.35799607,"RAM",2018,50,NA,FALSE
"Coptis trifolia","threeleaf goldthread","RAM-20",-68.34977938,44.25974494,"RAM",2018,100,NA,FALSE
"Coptis trifolia","threeleaf goldthread","Hodgdon Swamp",-68.39378049,44.32866631,"Sentinel",2011,100,0.1,FALSE
"Coptis trifolia","threeleaf goldthread","RAM-30",-68.23693131,44.38148925,"RAM",2019,25,NA,FALSE
"Coptis trifolia","threeleaf goldthread","Western Mtn. Swamp",-68.36793572,44.28553673,"Sentinel",2011,40,0.04,FALSE
"Cornus canadensis","bunchberry dogwood","RAM-22",-68.3841871,44.33756254,"RAM",2019,100,NA,FALSE
"Cornus canadensis","bunchberry dogwood","Hodgdon Swamp",-68.39378049,44.32866631,"Sentinel",2011,100,0.28,FALSE
"Cornus canadensis","bunchberry dogwood","RAM-20",-68.34977938,44.25974494,"RAM",2018,100,NA,FALSE
"Cornus canadensis","bunchberry dogwood","RAM-28",-68.2929369,44.38005757,"RAM",2019,50,NA,FALSE
"Cornus canadensis","bunchberry dogwood","RAM-30",-68.23693131,44.38148925,"RAM",2019,100,NA,FALSE
"Cornus canadensis","bunchberry dogwood","RAM-29",-68.37987394,44.3424227,"RAM",2019,100,NA,FALSE
"Cornus canadensis","bunchberry dogwood","RAM-21",-68.35327308,44.27259396,"RAM",2019,100,NA,FALSE
"Cornus canadensis","bunchberry dogwood","RAM-11",-68.06659455,44.35799607,"RAM",2018,100,NA,FALSE
"Cornus canadensis","bunchberry dogwood","RAM-24",-68.3101661,44.23782062,"RAM",2019,50,NA,FALSE
"Cornus canadensis","bunchberry dogwood","Western Mtn. Swamp",-68.36793572,44.28553673,"Sentinel",2011,20,0.02,FALSE
"Cornus canadensis","bunchberry dogwood","RAM-15",-68.39214231,44.29095012,"RAM",2018,100,NA,FALSE
"Cornus canadensis","bunchberry dogwood","Frazer Fen",-68.06153589,44.36231448,"Sentinel",2011,100,0.1,FALSE
"Cornus canadensis","bunchberry dogwood","RAM-26",-68.28860457,44.32545225,"RAM",2019,100,NA,FALSE
"Danthonia spicata","poverty oatgrass","RAM-27",-68.18229706,44.34310574,"RAM",2019,25,NA,FALSE
"Danthonia spicata","poverty oatgrass","RAM-26",-68.28860457,44.32545225,"RAM",2019,25,NA,FALSE
"Dichanthelium acuminatum","tapered rosette grass","RAM-16",-68.3481271,44.27841031,"RAM",2018,25,NA,FALSE
"Dichanthelium acuminatum","tapered rosette grass","RAM-27",-68.18229706,44.34310574,"RAM",2019,25,NA,FALSE
"Dichanthelium acuminatum","tapered rosette grass","RAM-21",-68.35327308,44.27259396,"RAM",2019,25,NA,FALSE
"Doellingeria umbellata","parasol whitetop","RAM-21",-68.35327308,44.27259396,"RAM",2019,75,NA,FALSE
"Doellingeria umbellata","parasol whitetop","RAM-24",-68.3101661,44.23782062,"RAM",2019,50,NA,FALSE
"Doellingeria umbellata","parasol whitetop","RAM-29",-68.37987394,44.3424227,"RAM",2019,25,NA,FALSE
"Doellingeria umbellata","parasol whitetop","RAM-16",-68.3481271,44.27841031,"RAM",2018,100,NA,FALSE
"Doellingeria umbellata","parasol whitetop","RAM-27",-68.18229706,44.34310574,"RAM",2019,50,NA,FALSE
"Doellingeria umbellata","parasol whitetop","RAM-11",-68.06659455,44.35799607,"RAM",2018,100,NA,FALSE
"Doellingeria umbellata","parasol whitetop","RAM-25",-68.34868052,44.28223972,"RAM",2019,25,NA,FALSE
"Doellingeria umbellata","parasol whitetop","RAM-26",-68.28860457,44.32545225,"RAM",2019,50,NA,FALSE
"Doellingeria umbellata","parasol whitetop","RAM-22",-68.3841871,44.33756254,"RAM",2019,75,NA,FALSE
"Doellingeria umbellata","parasol whitetop","RAM-15",-68.39214231,44.29095012,"RAM",2018,75,NA,FALSE
"Doellingeria umbellata","parasol whitetop","RAM-30",-68.23693131,44.38148925,"RAM",2019,100,NA,FALSE
"Doellingeria umbellata","parasol whitetop","RAM-13",-68.2118443,44.36900451,"RAM",2018,50,NA,FALSE
"Drosera intermedia","spoonleaf sundew","Big Heath",-68.32040359,44.23614962,"Sentinel",2011,60,0.06,FALSE
"Drosera intermedia","spoonleaf sundew","RAM-24",-68.3101661,44.23782062,"RAM",2019,100,NA,FALSE
"Drosera intermedia","spoonleaf sundew","Great Meadow (IAH)",-68.61602787,44.04849142,"Sentinel",2011,100,7,FALSE
"Drosera intermedia","spoonleaf sundew","Duck Pond",-68.37978134,44.319544,"Sentinel",2011,40,0.04,FALSE
"Drosera intermedia","spoonleaf sundew","Gilmore Meadow",-68.27163738,44.36272678,"Sentinel",2011,20,0.02,FALSE
"Drosera intermedia","spoonleaf sundew","RAM-27",-68.18229706,44.34310574,"RAM",2019,100,NA,FALSE
"Drosera intermedia","spoonleaf sundew","New Mills Meadow",-68.23956376,44.390978,"Sentinel",2011,100,0.1,FALSE
"Drosera rotundifolia","round-leaf sundew","RAM-29",-68.37987394,44.3424227,"RAM",2019,100,NA,FALSE
"Drosera rotundifolia","round-leaf sundew","Frazer Fen",-68.06153589,44.36231448,"Sentinel",2011,100,0.1,FALSE
"Drosera rotundifolia","round-leaf sundew","RAM-12",-68.31633807,44.41337469,"RAM",2018,50,NA,FALSE
"Drosera rotundifolia","round-leaf sundew","Western Mtn. Swamp",-68.36793572,44.28553673,"Sentinel",2011,80,0.08,FALSE
"Drosera rotundifolia","round-leaf sundew","Hodgdon Swamp",-68.39378049,44.32866631,"Sentinel",2011,100,0.1,FALSE
"Drosera rotundifolia","round-leaf sundew","RAM-14",-68.31592878,44.41210554,"RAM",2018,25,NA,FALSE
"Drosera rotundifolia","round-leaf sundew","RAM-18",-68.29573187,44.37963654,"RAM",2018,100,NA,FALSE
"Drosera rotundifolia","round-leaf sundew","Little Hunter's Brook",-68.2134901,44.30421097,"Sentinel",2011,100,0.1,FALSE
"Drosera rotundifolia","round-leaf sundew","Big Heath",-68.32040359,44.23614962,"Sentinel",2011,100,0.86,FALSE
"Drosera rotundifolia","round-leaf sundew","Duck Pond",-68.37978134,44.319544,"Sentinel",2011,100,1.4,FALSE
"Drosera rotundifolia","round-leaf sundew","New Mills Meadow",-68.23956376,44.390978,"Sentinel",2011,100,0.1,FALSE
"Drosera rotundifolia","round-leaf sundew","RAM-17",-68.25500862,44.38420813,"RAM",2018,25,NA,FALSE
"Drosera rotundifolia","round-leaf sundew","RAM-11",-68.06659455,44.35799607,"RAM",2018,100,NA,FALSE
"Drosera rotundifolia","round-leaf sundew","Great Meadow (IAH)",-68.61602787,44.04849142,"Sentinel",2011,100,0.1,FALSE
"Drosera rotundifolia","round-leaf sundew","RAM-24",-68.3101661,44.23782062,"RAM",2019,100,NA,FALSE
"Drosera rotundifolia","round-leaf sundew","RAM-23",-68.24042204,44.39152054,"RAM",2019,100,NA,FALSE
"Dryopteris campyloptera","mountain woodfern","RAM-16",-68.3481271,44.27841031,"RAM",2018,25,NA,FALSE
"Dryopteris carthusiana","spinulose wood fern","RAM-21",-68.35327308,44.27259396,"RAM",2019,25,NA,FALSE
"Dryopteris carthusiana","spinulose wood fern","RAM-25",-68.34868052,44.28223972,"RAM",2019,25,NA,FALSE
"Dryopteris cristata","crested woodfern","RAM-16",-68.3481271,44.27841031,"RAM",2018,100,NA,FALSE
"Dryopteris cristata","crested woodfern","RAM-21",-68.35327308,44.27259396,"RAM",2019,100,NA,FALSE
"Dryopteris cristata","crested woodfern","RAM-13",-68.2118443,44.36900451,"RAM",2018,50,NA,FALSE
"Dryopteris cristata","crested woodfern","RAM-25",-68.34868052,44.28223972,"RAM",2019,100,NA,FALSE
"Dryopteris cristata","crested woodfern","RAM-15",-68.39214231,44.29095012,"RAM",2018,25,NA,FALSE
"Dryopteris cristata","crested woodfern","RAM-28",-68.2929369,44.38005757,"RAM",2019,25,NA,FALSE
"Dryopteris cristata","crested woodfern","RAM-30",-68.23693131,44.38148925,"RAM",2019,50,NA,FALSE
"Dryopteris intermedia","intermediate woodfern","RAM-16",-68.3481271,44.27841031,"RAM",2018,50,NA,FALSE
"Dryopteris intermedia","intermediate woodfern","RAM-21",-68.35327308,44.27259396,"RAM",2019,100,NA,FALSE
"Dulichium arundinaceum","threeway sedge","Duck Pond",-68.37978134,44.319544,"Sentinel",2011,60,0.06,FALSE
"Dulichium arundinaceum","threeway sedge","Heath Brook",-68.36971394,44.27832207,"Sentinel",2011,20,0.02,FALSE
"Dulichium arundinaceum","threeway sedge","RAM-27",-68.18229706,44.34310574,"RAM",2019,100,NA,FALSE
"Dulichium arundinaceum","threeway sedge","RAM-17",-68.25500862,44.38420813,"RAM",2018,25,NA,FALSE
"Dulichium arundinaceum","threeway sedge","RAM-13",-68.2118443,44.36900451,"RAM",2018,50,NA,FALSE
"Dulichium arundinaceum","threeway sedge","RAM-19",-68.20691532,44.36620222,"RAM",2018,100,NA,FALSE
"Dulichium arundinaceum","threeway sedge","Gilmore Meadow",-68.27163738,44.36272678,"Sentinel",2011,80,8.06,FALSE
"Dulichium arundinaceum","threeway sedge","RAM-21",-68.35327308,44.27259396,"RAM",2019,25,NA,FALSE
"Dulichium arundinaceum","threeway sedge","RAM-15",-68.39214231,44.29095012,"RAM",2018,50,NA,FALSE
"Eleocharis obtusa","blunt spikerush","RAM-13",-68.2118443,44.36900451,"RAM",2018,50,NA,FALSE
"Eleocharis palustris","spikesedge","RAM-27",-68.18229706,44.34310574,"RAM",2019,100,NA,FALSE
"Empetrum nigrum","black crowberry","RAM-28",-68.2929369,44.38005757,"RAM",2019,50,NA,FALSE
"Empetrum nigrum","black crowberry","RAM-11",-68.06659455,44.35799607,"RAM",2018,50,NA,FALSE
"Empetrum nigrum","black crowberry","Big Heath",-68.32040359,44.23614962,"Sentinel",2011,100,4.82,FALSE
"Empetrum nigrum","black crowberry","RAM-18",-68.29573187,44.37963654,"RAM",2018,50,NA,FALSE
"Epigaea repens","trailing arbutus","RAM-26",-68.28860457,44.32545225,"RAM",2019,25,NA,FALSE
"Epilobium leptophyllum","bog willowherb","RAM-11",-68.06659455,44.35799607,"RAM",2018,75,NA,FALSE
"Epilobium leptophyllum","bog willowherb","RAM-27",-68.18229706,44.34310574,"RAM",2019,25,NA,FALSE
"Epilobium leptophyllum","bog willowherb","RAM-13",-68.2118443,44.36900451,"RAM",2018,50,NA,FALSE
"Epilobium palustre","marsh willowherb","Little Hunter's Brook",-68.2134901,44.30421097,"Sentinel",2011,20,0.02,FALSE
"Equisetum arvense","field horsetail","RAM-15",-68.39214231,44.29095012,"RAM",2018,25,NA,FALSE
"Equisetum sylvaticum","woodland horsetail","RAM-15",-68.39214231,44.29095012,"RAM",2018,100,NA,FALSE
"Equisetum sylvaticum","woodland horsetail","RAM-21",-68.35327308,44.27259396,"RAM",2019,75,NA,FALSE
"Eriophorum angustifolium","tall cottongrass","Big Heath",-68.32040359,44.23614962,"Sentinel",2011,100,0.1,FALSE
"Eriophorum angustifolium","tall cottongrass","New Mills Meadow",-68.23956376,44.390978,"Sentinel",2011,40,0.04,FALSE
"Eriophorum angustifolium","tall cottongrass","RAM-28",-68.2929369,44.38005757,"RAM",2019,100,NA,FALSE
"Eriophorum angustifolium","tall cottongrass","RAM-23",-68.24042204,44.39152054,"RAM",2019,75,NA,FALSE
"Eriophorum angustifolium","tall cottongrass","RAM-12",-68.31633807,44.41337469,"RAM",2018,50,NA,FALSE
"Eriophorum angustifolium","tall cottongrass","Western Mtn. Swamp",-68.36793572,44.28553673,"Sentinel",2011,40,0.04,FALSE
"Eriophorum angustifolium","tall cottongrass","Great Meadow (IAH)",-68.61602787,44.04849142,"Sentinel",2011,100,1.26,FALSE
"Eriophorum angustifolium","tall cottongrass","RAM-24",-68.3101661,44.23782062,"RAM",2019,100,NA,FALSE
"Eriophorum angustifolium","tall cottongrass","Frazer Fen",-68.06153589,44.36231448,"Sentinel",2011,60,1,FALSE
"Eriophorum tenellum","fewnerved cottongrass","RAM-27",-68.18229706,44.34310574,"RAM",2019,75,NA,FALSE
"Eriophorum vaginatum","tussock cottongrass","RAM-18",-68.29573187,44.37963654,"RAM",2018,50,NA,FALSE
"Eriophorum vaginatum","tussock cottongrass","Big Heath",-68.32040359,44.23614962,"Sentinel",2011,60,0.44,FALSE
"Eriophorum vaginatum","tussock cottongrass","RAM-28",-68.2929369,44.38005757,"RAM",2019,25,NA,FALSE
"Eriophorum vaginatum","tussock cottongrass","RAM-14",-68.31592878,44.41210554,"RAM",2018,75,NA,FALSE
"Eriophorum vaginatum","tussock cottongrass","RAM-12",-68.31633807,44.41337469,"RAM",2018,100,NA,FALSE
"Eriophorum virginicum","tawny cottongrass","New Mills Meadow",-68.23956376,44.390978,"Sentinel",2011,100,3.64,FALSE
"Eriophorum virginicum","tawny cottongrass","RAM-15",-68.39214231,44.29095012,"RAM",2018,25,NA,FALSE
"Eriophorum virginicum","tawny cottongrass","Duck Pond",-68.37978134,44.319544,"Sentinel",2011,80,1.86,FALSE
"Eriophorum virginicum","tawny cottongrass","RAM-23",-68.24042204,44.39152054,"RAM",2019,75,NA,FALSE
"Eriophorum virginicum","tawny cottongrass","RAM-18",-68.29573187,44.37963654,"RAM",2018,75,NA,FALSE
"Eriophorum virginicum","tawny cottongrass","Hodgdon Swamp",-68.39378049,44.32866631,"Sentinel",2011,60,0.06,FALSE
"Eriophorum virginicum","tawny cottongrass","Great Meadow (IAH)",-68.61602787,44.04849142,"Sentinel",2011,80,2.04,FALSE
"Eriophorum virginicum","tawny cottongrass","RAM-11",-68.06659455,44.35799607,"RAM",2018,100,NA,FALSE
"Eupatorium perfoliatum","common boneset","RAM-21",-68.35327308,44.27259396,"RAM",2019,75,NA,FALSE
"Eupatorium perfoliatum","common boneset","RAM-13",-68.2118443,44.36900451,"RAM",2018,25,NA,FALSE
"Eurybia macrophylla","bigleaf aster","RAM-15",-68.39214231,44.29095012,"RAM",2018,25,NA,FALSE
"Eurybia radula","low rough aster","RAM-24",-68.3101661,44.23782062,"RAM",2019,25,NA,FALSE
"Eurybia radula","low rough aster","RAM-11",-68.06659455,44.35799607,"RAM",2018,75,NA,FALSE
"Eurybia radula","low rough aster","Frazer Fen",-68.06153589,44.36231448,"Sentinel",2011,20,0.02,FALSE
"Eurybia radula","low rough aster","RAM-23",-68.24042204,44.39152054,"RAM",2019,50,NA,FALSE
"Eurybia radula","low rough aster","Hodgdon Swamp",-68.39378049,44.32866631,"Sentinel",2011,100,0.1,FALSE
"Eurybia radula","low rough aster","Little Hunter's Brook",-68.2134901,44.30421097,"Sentinel",2011,20,0.02,FALSE
"Eurybia radula","low rough aster","RAM-27",-68.18229706,44.34310574,"RAM",2019,50,NA,FALSE
"Eurybia radula","low rough aster","RAM-30",-68.23693131,44.38148925,"RAM",2019,100,NA,FALSE
"Eurybia radula","low rough aster","Western Mtn. Swamp",-68.36793572,44.28553673,"Sentinel",2011,40,0.04,FALSE
"Eurybia radula","low rough aster","RAM-29",-68.37987394,44.3424227,"RAM",2019,50,NA,FALSE
"Eurybia radula","low rough aster","RAM-26",-68.28860457,44.32545225,"RAM",2019,75,NA,FALSE
"Eurybia radula","low rough aster","New Mills Meadow",-68.23956376,44.390978,"Sentinel",2011,60,0.06,FALSE
"Euthamia graminifolia","flattop goldentop","RAM-13",-68.2118443,44.36900451,"RAM",2018,50,NA,FALSE
"Euthamia graminifolia","flattop goldentop","RAM-21",-68.35327308,44.27259396,"RAM",2019,75,NA,FALSE
"Euthamia graminifolia","flattop goldentop","RAM-27",-68.18229706,44.34310574,"RAM",2019,25,NA,FALSE
"Fagus grandifolia","American beech","RAM-26",-68.28860457,44.32545225,"RAM",2019,25,NA,FALSE
"Fagus grandifolia","American beech","RAM-15",-68.39214231,44.29095012,"RAM",2018,50,NA,FALSE
"Fraxinus americana","white ash","RAM-30",-68.23693131,44.38148925,"RAM",2019,25,NA,FALSE
"Fraxinus americana","white ash","RAM-27",-68.18229706,44.34310574,"RAM",2019,25,NA,FALSE
"Fraxinus americana","white ash","RAM-15",-68.39214231,44.29095012,"RAM",2018,50,NA,FALSE
"Fraxinus","ash","RAM-25",-68.34868052,44.28223972,"RAM",2019,25,NA,FALSE
"Galium trifidum","threepetal bedstraw","RAM-26",-68.28860457,44.32545225,"RAM",2019,25,NA,FALSE
"Galium trifidum","threepetal bedstraw","RAM-27",-68.18229706,44.34310574,"RAM",2019,75,NA,FALSE
"Galium trifidum","threepetal bedstraw","Gilmore Meadow",-68.27163738,44.36272678,"Sentinel",2011,20,0.02,FALSE
"Galium trifidum","threepetal bedstraw","RAM-21",-68.35327308,44.27259396,"RAM",2019,100,NA,FALSE
"Galium trifidum","threepetal bedstraw","RAM-16",-68.3481271,44.27841031,"RAM",2018,75,NA,FALSE
"Galium trifidum","threepetal bedstraw","RAM-13",-68.2118443,44.36900451,"RAM",2018,50,NA,FALSE
"Galium trifidum","threepetal bedstraw","RAM-25",-68.34868052,44.28223972,"RAM",2019,100,NA,FALSE
"Gaultheria hispidula","creeping snowberry","RAM-20",-68.34977938,44.25974494,"RAM",2018,50,NA,FALSE
"Gaultheria hispidula","creeping snowberry","Frazer Fen",-68.06153589,44.36231448,"Sentinel",2011,20,0.02,FALSE
"Gaultheria hispidula","creeping snowberry","RAM-26",-68.28860457,44.32545225,"RAM",2019,100,NA,FALSE
"Gaultheria hispidula","creeping snowberry","RAM-22",-68.3841871,44.33756254,"RAM",2019,100,NA,FALSE
