"site.name","local.id","site.type","year","xcoord","ycoord","species","plant.code","strata","avg.cov","coc","nativity","stress.tol","notes"
"RAM #23","R-23","RAM",2014,560496.627367,4915639.180913,"Muhlenbergia uniflora","MUUN",3,0.1,4,"native",1,"New Mills Meadow- NW"
"RAM #23","R-23","RAM",2014,560496.627367,4915639.180913,"Myrica gale","MYGA",5,25,5,"native",0,"New Mills Meadow- NW"
"RAM #23","R-23","RAM",2014,560496.627367,4915639.180913,"Oclemena nemoralis","OCNE2",3,5,7.5,"native",0,"New Mills Meadow- NW"
"RAM #23","R-23","RAM",2014,560496.627367,4915639.180913,"Rubus hispidus","RUHI",5,15,3,"native",1,"New Mills Meadow- NW"
"RAM #23","R-23","RAM",2014,560496.627367,4915639.180913,"Sarracenia purpurea","SAPU4",3,1,7,"native",0,"New Mills Meadow- NW"
"RAM #23","R-23","RAM",2014,560496.627367,4915639.180913,"Solidago uliginosa","SOUL",3,1,8,"native",0,"New Mills Meadow- NW"
"RAM #23","R-23","RAM",2014,560496.627367,4915639.180913,"Typha latifolia","TYLA",4,15,2,"native",1,"New Mills Meadow- NW"
"RAM #23","R-23","RAM",2014,560496.627367,4915639.180913,"Vaccinium macrocarpon","VAMA",3,0.1,5,"native",0,"New Mills Meadow- NW"
"RAM #23","R-23","RAM",2019,560496.627367,4915639.180913,"Acer rubrum","ACRU",5,3,2.5,"native",1,"New Mills Meadow- NW"
"RAM #23","R-23","RAM",2019,560496.627367,4915639.180913,"Alnus incana","ALIN2",5,4,2.5,"native",1,"New Mills Meadow- NW"
"RAM #23","R-23","RAM",2019,560496.627367,4915639.180913,"Andromeda polifolia","ANPOG",5,45,8,"native",0,"New Mills Meadow- NW"
"RAM #23","R-23","RAM",2019,560496.627367,4915639.180913,"Carex lasiocarpa","CALA11",4,35,6,"native",0,"New Mills Meadow- NW"
"RAM #23","R-23","RAM",2019,560496.627367,4915639.180913,"Carex stricta","CAST8",4,25,4.5,"native",0,"New Mills Meadow- NW"
"RAM #23","R-23","RAM",2019,560496.627367,4915639.180913,"Carex utriculata","CAUT",4,0.1,5,"native",0,"New Mills Meadow- NW"
"RAM #23","R-23","RAM",2019,560496.627367,4915639.180913,"Chamaedaphne calyculata","CHCA2",5,12,5.5,"native",0,"New Mills Meadow- NW"
"RAM #23","R-23","RAM",2019,560496.627367,4915639.180913,"Eriophorum virginicum","ERVI8",4,1,6.5,"native",0,"New Mills Meadow- NW"
"RAM #23","R-23","RAM",2019,560496.627367,4915639.180913,"Myrica gale","MYGA",5,30,5,"native",0,"New Mills Meadow- NW"
"RAM #23","R-23","RAM",2019,560496.627367,4915639.180913,"Oclemena acuminata","OCAC",3,7,3.5,"native",1,"New Mills Meadow- NW"
"RAM #23","R-23","RAM",2019,560496.627367,4915639.180913,"Osmunda regalis","OSRE",3,1,6,"native",0,"New Mills Meadow- NW"
"RAM #23","R-23","RAM",2019,560496.627367,4915639.180913,"Osmunda regalis","OSRE",4,2,6,"native",0,"New Mills Meadow- NW"
"RAM #23","R-23","RAM",2019,560496.627367,4915639.180913,"Pogonia ophioglossoides","POOP",3,2,6,"native",0,"New Mills Meadow- NW"
"RAM #23","R-23","RAM",2019,560496.627367,4915639.180913,"Rubus hispidus","RUHI",5,50,3,"native",1,"New Mills Meadow- NW"
"RAM #23","R-23","RAM",2019,560496.627367,4915639.180913,"Sarracenia purpurea","SAPU4",3,1,7,"native",0,"New Mills Meadow- NW"
"RAM #23","R-23","RAM",2019,560496.627367,4915639.180913,"Solidago uliginosa","SOUL",3,4,8,"native",0,"New Mills Meadow- NW"
"RAM #23","R-23","RAM",2019,560496.627367,4915639.180913,"Triadenum","TRIAD",3,0.1,6,"native",0,"New Mills Meadow- NW"
"RAM #23","R-23","RAM",2019,560496.627367,4915639.180913,"Typha latifolia","TYLA",4,5,2,"native",1,"New Mills Meadow- NW"
"RAM #24","R-24","RAM",2014,555085.451766,4898517.94378,"Aronia melanocarpa","ARME6",5,22,4.5,"native",0,"Near Wonderland/ Big Heath #1"
"RAM #24","R-24","RAM",2014,555085.451766,4898517.94378,"Carex exilis","CAEX7",4,0.1,7,"native",0,"Near Wonderland/ Big Heath #1"
"RAM #24","R-24","RAM",2014,555085.451766,4898517.94378,"Carex folliculata","CAFO6",4,5,5,"native",0,"Near Wonderland/ Big Heath #1"
"RAM #24","R-24","RAM",2014,555085.451766,4898517.94378,"Carex stricta","CAST8",4,60,4.5,"native",0,"Near Wonderland/ Big Heath #1"
"RAM #24","R-24","RAM",2014,555085.451766,4898517.94378,"Carex trisperma","CATR10",3,1,5,"native",0,"Near Wonderland/ Big Heath #1"
"RAM #24","R-24","RAM",2014,555085.451766,4898517.94378,"Carex utriculata","CAUT",4,1,5,"native",0,"Near Wonderland/ Big Heath #1"
"RAM #24","R-24","RAM",2014,555085.451766,4898517.94378,"Eriophorum virginicum","ERVI8",3,10,6.5,"native",0,"Near Wonderland/ Big Heath #1"
"RAM #24","R-24","RAM",2014,555085.451766,4898517.94378,"Eriophorum virginicum","ERVI8",4,5,6.5,"native",0,"Near Wonderland/ Big Heath #1"
"RAM #24","R-24","RAM",2014,555085.451766,4898517.94378,"Gaylussacia baccata","GABA",5,5,5,"native",0,"Near Wonderland/ Big Heath #1"
"RAM #24","R-24","RAM",2014,555085.451766,4898517.94378,"Ilex mucronata","ILMU",5,7,4.5,"native",0,"Near Wonderland/ Big Heath #1"
"RAM #24","R-24","RAM",2014,555085.451766,4898517.94378,"Juncus canadensis","JUCA3",4,0.1,3.5,"native",1,"Near Wonderland/ Big Heath #1"
"RAM #24","R-24","RAM",2014,555085.451766,4898517.94378,"Larix laricina","LALA",5,12,4.5,"native",0,"Near Wonderland/ Big Heath #1"
"RAM #24","R-24","RAM",2014,555085.451766,4898517.94378,"Oclemena nemoralis","OCNE2",3,5,7.5,"native",0,"Near Wonderland/ Big Heath #1"
"RAM #24","R-24","RAM",2014,555085.451766,4898517.94378,"Rhododendron canadense","RHCA6",5,7,5.5,"native",0,"Near Wonderland/ Big Heath #1"
"RAM #24","R-24","RAM",2014,555085.451766,4898517.94378,"Rhynchospora alba","RHAL3",3,7,6,"native",0,"Near Wonderland/ Big Heath #1"
"RAM #24","R-24","RAM",2014,555085.451766,4898517.94378,"Rubus hispidus","RUHI",3,2,3,"native",1,"Near Wonderland/ Big Heath #1"
"RAM #24","R-24","RAM",2014,555085.451766,4898517.94378,"Solidago uliginosa","SOUL",3,0.1,8,"native",0,"Near Wonderland/ Big Heath #1"
"RAM #24","R-24","RAM",2014,555085.451766,4898517.94378,"Vaccinium corymbosum","VACO",5,3,4,"native",1,"Near Wonderland/ Big Heath #1"
"RAM #24","R-24","RAM",2019,555085.451766,4898517.94378,"Acer rubrum","ACRU",5,0.1,2.5,"native",1,"Near Wonderland/ Big Heath #1"
"RAM #24","R-24","RAM",2019,555085.451766,4898517.94378,"Aronia melanocarpa","ARME6",5,7,4.5,"native",0,"Near Wonderland/ Big Heath #1"
"RAM #24","R-24","RAM",2019,555085.451766,4898517.94378,"Carex exilis","CAEX7",3,2,7,"native",0,"Near Wonderland/ Big Heath #1"
"RAM #24","R-24","RAM",2019,555085.451766,4898517.94378,"Carex folliculata","CAFO6",4,3,5,"native",0,"Near Wonderland/ Big Heath #1"
"RAM #24","R-24","RAM",2019,555085.451766,4898517.94378,"Carex folliculata","CAFO6",4,3,5,"native",0,"Near Wonderland/ Big Heath #1"
"RAM #24","R-24","RAM",2019,555085.451766,4898517.94378,"Carex stricta","CAST8",4,75,4.5,"native",0,"Near Wonderland/ Big Heath #1"
"RAM #24","R-24","RAM",2019,555085.451766,4898517.94378,"Carex stricta","CAST8",4,60,4.5,"native",0,"Near Wonderland/ Big Heath #1"
"RAM #24","R-24","RAM",2019,555085.451766,4898517.94378,"Carex trisperma","CATR10",3,1,5,"native",0,"Near Wonderland/ Big Heath #1"
"RAM #24","R-24","RAM",2019,555085.451766,4898517.94378,"Carex utriculata","CAUT",4,0.1,5,"native",0,"Near Wonderland/ Big Heath #1"
"RAM #24","R-24","RAM",2019,555085.451766,4898517.94378,"Carex utriculata","CAUT",4,0.1,5,"native",0,"Near Wonderland/ Big Heath #1"
"RAM #24","R-24","RAM",2019,555085.451766,4898517.94378,"Drosera rotundifolia","DRRO",3,1,4,"native",1,"Near Wonderland/ Big Heath #1"
"RAM #24","R-24","RAM",2019,555085.451766,4898517.94378,"Drosera rotundifolia","DRRO",3,1,4,"native",1,"Near Wonderland/ Big Heath #1"
"RAM #24","R-24","RAM",2019,555085.451766,4898517.94378,"Eriophorum angustifolium","ERAN6",4,5,6.5,"native",0,"Near Wonderland/ Big Heath #1"
"RAM #24","R-24","RAM",2019,555085.451766,4898517.94378,"Eriophorum angustifolium","ERAN6",3,1,6.5,"native",0,"Near Wonderland/ Big Heath #1"
"RAM #24","R-24","RAM",2019,555085.451766,4898517.94378,"Gaylussacia baccata","GABA",5,15,5,"native",0,"Near Wonderland/ Big Heath #1"
"RAM #24","R-24","RAM",2019,555085.451766,4898517.94378,"Gaylussacia baccata","GABA",5,3,5,"native",0,"Near Wonderland/ Big Heath #1"
"RAM #24","R-24","RAM",2019,555085.451766,4898517.94378,"Ilex mucronata","ILMU",5,15,4.5,"native",0,"Near Wonderland/ Big Heath #1"
"RAM #24","R-24","RAM",2019,555085.451766,4898517.94378,"Ilex mucronata","ILMU",5,6,4.5,"native",0,"Near Wonderland/ Big Heath #1"
"RAM #24","R-24","RAM",2019,555085.451766,4898517.94378,"Juncus canadensis","JUCA3",4,0.1,3.5,"native",1,"Near Wonderland/ Big Heath #1"
"RAM #24","R-24","RAM",2019,555085.451766,4898517.94378,"Larix laricina","LALA",5,2,4.5,"native",0,"Near Wonderland/ Big Heath #1"
"RAM #24","R-24","RAM",2019,555085.451766,4898517.94378,"Myrica gale","MYGA",5,25,5,"native",0,"Near Wonderland/ Big Heath #1"
"RAM #24","R-24","RAM",2019,555085.451766,4898517.94378,"Myrica gale","MYGA",5,3,5,"native",0,"Near Wonderland/ Big Heath #1"
"RAM #24","R-24","RAM",2019,555085.451766,4898517.94378,"Oclemena nemoralis","OCNE2",3,12,7.5,"native",0,"Near Wonderland/ Big Heath #1"
"RAM #24","R-24","RAM",2019,555085.451766,4898517.94378,"Oclemena nemoralis","OCNE2",3,1,7.5,"native",0,"Near Wonderland/ Big Heath #1"
"RAM #24","R-24","RAM",2019,555085.451766,4898517.94378,"Picea mariana","PIMA",5,12,6,"native",0,"Near Wonderland/ Big Heath #1"
"RAM #24","R-24","RAM",2019,555085.451766,4898517.94378,"Picea mariana","PIMA",5,8,6,"native",0,"Near Wonderland/ Big Heath #1"
"RAM #24","R-24","RAM",2019,555085.451766,4898517.94378,"Pteridium aquilinum","PTAQ",4,0.1,2,"native",1,"Near Wonderland/ Big Heath #1"
"RAM #24","R-24","RAM",2019,555085.451766,4898517.94378,"Rhododendron canadense","RHCA6",5,15,5.5,"native",0,"Near Wonderland/ Big Heath #1"
"RAM #24","R-24","RAM",2019,555085.451766,4898517.94378,"Rhynchospora alba","RHAL3",3,2,6,"native",0,"Near Wonderland/ Big Heath #1"
"RAM #24","R-24","RAM",2019,555085.451766,4898517.94378,"Rhynchospora alba","RHAL3",3,8,6,"native",0,"Near Wonderland/ Big Heath #1"
"RAM #24","R-24","RAM",2019,555085.451766,4898517.94378,"Sarracenia purpurea","SAPU4",3,0.1,7,"native",0,"Near Wonderland/ Big Heath #1"
"RAM #24","R-24","RAM",2019,555085.451766,4898517.94378,"Solidago uliginosa","SOUL",3,2,8,"native",0,"Near Wonderland/ Big Heath #1"
"RAM #24","R-24","RAM",2019,555085.451766,4898517.94378,"Symplocarpus foetidus","SYFO",3,0.1,5,"native",0,"Near Wonderland/ Big Heath #1"
"RAM #25","R-25","RAM",2014,551970.803436,4903426.59568,"Abies balsamea","ABBA",5,2,2.5,"native",1,"Marshall Brook #1"
"RAM #25","R-25","RAM",2014,551970.803436,4903426.59568,"Abies balsamea","ABBA",7,1,2.5,"native",1,"Marshall Brook #1"
"RAM #25","R-25","RAM",2014,551970.803436,4903426.59568,"Acer rubrum","ACRU",7,10,2.5,"native",1,"Marshall Brook #1"
"RAM #25","R-25","RAM",2014,551970.803436,4903426.59568,"Alnus incana","ALIN2",5,60,2.5,"native",1,"Marshall Brook #1"
"RAM #25","R-25","RAM",2014,551970.803436,4903426.59568,"Betula populifolia","BEPO",7,0.1,2,"native",1,"Marshall Brook #1"
"RAM #25","R-25","RAM",2014,551970.803436,4903426.59568,"Calamagrostis canadensis","CACA4",4,30,2.33,"native",1,"Marshall Brook #1"
"RAM #25","R-25","RAM",2014,551970.803436,4903426.59568,"Carex lacustris","CALA16",4,30,4,"native",1,"Marshall Brook #1"
"RAM #25","R-25","RAM",2014,551970.803436,4903426.59568,"Carex stricta","CAST8",4,10,4.5,"native",0,"Marshall Brook #1"
"RAM #25","R-25","RAM",2014,551970.803436,4903426.59568,"Carex utriculata","CAUT",4,0.1,5,"native",0,"Marshall Brook #1"
"RAM #25","R-25","RAM",2014,551970.803436,4903426.59568,"Glyceria canadensis","GLCA",4,0.1,4,"native",1,"Marshall Brook #1"
"RAM #25","R-25","RAM",2014,551970.803436,4903426.59568,"Glyceria striata","GLST",4,1,3.5,"native",1,"Marshall Brook #1"
"RAM #25","R-25","RAM",2014,551970.803436,4903426.59568,"Ilex verticillata","ILVE",5,1,3,"native",1,"Marshall Brook #1"
"RAM #25","R-25","RAM",2014,551970.803436,4903426.59568,"Larix laricina","LALA",7,5,4.5,"native",0,"Marshall Brook #1"
"RAM #25","R-25","RAM",2014,551970.803436,4903426.59568,"Picea mariana","PIMA",7,2,6,"native",0,"Marshall Brook #1"
"RAM #25","R-25","RAM",2014,551970.803436,4903426.59568,"Spiraea alba","SPAL2",5,10,2,"native",1,"Marshall Brook #1"
"RAM #25","R-25","RAM",2014,551970.803436,4903426.59568,"Spiraea tomentosa","SPTO2",5,0.1,2.5,"native",1,"Marshall Brook #1"
"RAM #25","R-25","RAM",2014,551970.803436,4903426.59568,"Vaccinium corymbosum","VACO",5,0.1,4,"native",1,"Marshall Brook #1"
"RAM #25","R-25","RAM",2019,551970.803436,4903426.59568,"Abies balsamea","ABBA",5,2,2.5,"native",1,"Marshall Brook #1"
"RAM #25","R-25","RAM",2019,551970.803436,4903426.59568,"Abies balsamea","ABBA",7,3,2.5,"native",1,"Marshall Brook #1"
"RAM #25","R-25","RAM",2019,551970.803436,4903426.59568,"Acer rubrum","ACRU",5,1,2.5,"native",1,"Marshall Brook #1"
"RAM #25","R-25","RAM",2019,551970.803436,4903426.59568,"Acer rubrum","ACRU",7,7,2.5,"native",1,"Marshall Brook #1"
"RAM #25","R-25","RAM",2019,551970.803436,4903426.59568,"Alnus incana","ALIN2",5,40,2.5,"native",1,"Marshall Brook #1"
"RAM #25","R-25","RAM",2019,551970.803436,4903426.59568,"Calamagrostis canadensis","CACA4",4,75,2.33,"native",1,"Marshall Brook #1"
"RAM #25","R-25","RAM",2019,551970.803436,4903426.59568,"Carex lacustris","CALA16",4,2,4,"native",1,"Marshall Brook #1"
"RAM #25","R-25","RAM",2019,551970.803436,4903426.59568,"Carex stricta","CAST8",4,40,4.5,"native",0,"Marshall Brook #1"
"RAM #25","R-25","RAM",2019,551970.803436,4903426.59568,"Glyceria canadensis","GLCA",4,1,4,"native",1,"Marshall Brook #1"
"RAM #25","R-25","RAM",2019,551970.803436,4903426.59568,"Glyceria striata","GLST",4,5,3.5,"native",1,"Marshall Brook #1"
"RAM #25","R-25","RAM",2019,551970.803436,4903426.59568,"Ilex verticillata","ILVE",5,5,3,"native",1,"Marshall Brook #1"
"RAM #25","R-25","RAM",2019,551970.803436,4903426.59568,"Larix laricina","LALA",7,18,4.5,"native",0,"Marshall Brook #1"
"RAM #25","R-25","RAM",2019,551970.803436,4903426.59568,"Osmundastrum cinnamomea","OSCI2",4,0.1,3.5,"native",1,"Marshall Brook #1"
"RAM #25","R-25","RAM",2019,551970.803436,4903426.59568,"Spiraea alba","SPAL2",5,2,2,"native",1,"Marshall Brook #1"
"RAM #25","R-25","RAM",2019,551970.803436,4903426.59568,"Vaccinium corymbosum","VACO",5,1,4,"native",1,"Marshall Brook #1"
"RAM #26","R-26","RAM",2014,556722.829522,4908266.18406,"Acer rubrum","ACRU",7,2,2.5,"native",1,"North of Upper Hadlock"
"RAM #26","R-26","RAM",2014,556722.829522,4908266.18406,"Alnus incana","ALIN2",5,1,2.5,"native",1,"North of Upper Hadlock"
"RAM #26","R-26","RAM",2014,556722.829522,4908266.18406,"Betula cordifolia","BECO3",7,1,5.5,"native",0,"North of Upper Hadlock"
"RAM #26","R-26","RAM",2014,556722.829522,4908266.18406,"Calamagrostis canadensis","CACA4",4,1,2.33,"native",1,"North of Upper Hadlock"
"RAM #26","R-26","RAM",2014,556722.829522,4908266.18406,"Carex folliculata","CAFO6",4,0.1,5,"native",0,"North of Upper Hadlock"
"RAM #26","R-26","RAM",2014,556722.829522,4908266.18406,"Carex stricta","CAST8",4,7,4.5,"native",0,"North of Upper Hadlock"
"RAM #26","R-26","RAM",2014,556722.829522,4908266.18406,"Carex trisperma","CATR10",3,3,5,"native",0,"North of Upper Hadlock"
"RAM #26","R-26","RAM",2014,556722.829522,4908266.18406,"Coptis trifolia","COTR2",3,4,5,"native",0,"North of Upper Hadlock"
"RAM #26","R-26","RAM",2014,556722.829522,4908266.18406,"Eurybia radula","EURA10",3,0.1,7,"native",0,"North of Upper Hadlock"
"RAM #26","R-26","RAM",2014,556722.829522,4908266.18406,"Gaultheria hispidula","GAHI2",3,1,6.5,"native",0,"North of Upper Hadlock"
"RAM #26","R-26","RAM",2014,556722.829522,4908266.18406,"Gaylussacia baccata","GABA",5,12,5,"native",0,"North of Upper Hadlock"
"RAM #26","R-26","RAM",2014,556722.829522,4908266.18406,"Ilex mucronata","ILMU",5,0.1,4.5,"native",0,"North of Upper Hadlock"
"RAM #26","R-26","RAM",2014,556722.829522,4908266.18406,"Juncus acuminatus","JUAC",4,0.1,5,"native",0,"North of Upper Hadlock"
"RAM #26","R-26","RAM",2014,556722.829522,4908266.18406,"Kalmia angustifolia","KAAN",5,1,2,"native",1,"North of Upper Hadlock"
"RAM #26","R-26","RAM",2014,556722.829522,4908266.18406,"Larix laricina","LALA",7,0.1,4.5,"native",0,"North of Upper Hadlock"
"RAM #26","R-26","RAM",2014,556722.829522,4908266.18406,"Osmundastrum cinnamomea","OSCI2",4,2,3.5,"native",1,"North of Upper Hadlock"
"RAM #26","R-26","RAM",2014,556722.829522,4908266.18406,"Picea mariana","PIMA",5,7,6,"native",0,"North of Upper Hadlock"
"RAM #26","R-26","RAM",2014,556722.829522,4908266.18406,"Picea mariana","PIMA",7,15,6,"native",0,"North of Upper Hadlock"
"RAM #26","R-26","RAM",2014,556722.829522,4908266.18406,"Picea rubens","PIRU",7,15,4,"native",1,"North of Upper Hadlock"
"RAM #26","R-26","RAM",2014,556722.829522,4908266.18406,"Pteridium aquilinum","PTAQ",4,0.1,2,"native",1,"North of Upper Hadlock"
"RAM #26","R-26","RAM",2014,556722.829522,4908266.18406,"Rhododendron canadense","RHCA6",5,2,5.5,"native",0,"North of Upper Hadlock"
"RAM #26","R-26","RAM",2014,556722.829522,4908266.18406,"Thuja occidentalis","THOC2",7,40,4.5,"native",0,"North of Upper Hadlock"
"RAM #26","R-26","RAM",2014,556722.829522,4908266.18406,"Trientalis borealis","TRBO2",3,0.1,4.5,"native",0,"North of Upper Hadlock"
"RAM #26","R-26","RAM",2014,556722.829522,4908266.18406,"Vaccinium vitis-idaea","VAVI",3,0.1,6.5,"native",0,"North of Upper Hadlock"
"RAM #26","R-26","RAM",2019,556722.829522,4908266.18406,"Acer rubrum","ACRU",7,7,2.5,"native",1,"North of Upper Hadlock"
"RAM #26","R-26","RAM",2019,556722.829522,4908266.18406,"Betula cordifolia","BECO3",7,0.1,5.5,"native",0,"North of Upper Hadlock"
"RAM #26","R-26","RAM",2019,556722.829522,4908266.18406,"Calamagrostis canadensis","CACA4",4,1,2.33,"native",1,"North of Upper Hadlock"
"RAM #26","R-26","RAM",2019,556722.829522,4908266.18406,"Carex folliculata","CAFO6",4,0.1,5,"native",0,"North of Upper Hadlock"
"RAM #26","R-26","RAM",2019,556722.829522,4908266.18406,"Carex stricta","CAST8",4,2,4.5,"native",0,"North of Upper Hadlock"
"RAM #26","R-26","RAM",2019,556722.829522,4908266.18406,"Carex trisperma","CATR10",3,3,5,"native",0,"North of Upper Hadlock"
"RAM #26","R-26","RAM",2019,556722.829522,4908266.18406,"Coptis trifolia","COTR2",3,2,5,"native",0,"North of Upper Hadlock"
"RAM #26","R-26","RAM",2019,556722.829522,4908266.18406,"Cornus canadensis","COCA13",3,1,5.5,"native",0,"North of Upper Hadlock"
"RAM #26","R-26","RAM",2019,556722.829522,4908266.18406,"Gaultheria hispidula","GAHI2",3,2,6.5,"native",0,"North of Upper Hadlock"
"RAM #26","R-26","RAM",2019,556722.829522,4908266.18406,"Gaylussacia baccata","GABA",5,25,5,"native",0,"North of Upper Hadlock"
"RAM #26","R-26","RAM",2019,556722.829522,4908266.18406,"Kalmia angustifolia","KAAN",5,2,2,"native",1,"North of Upper Hadlock"
"RAM #26","R-26","RAM",2019,556722.829522,4908266.18406,"Larix laricina","LALA",7,0.1,4.5,"native",0,"North of Upper Hadlock"
"RAM #26","R-26","RAM",2019,556722.829522,4908266.18406,"Oclemena X blakei","OCBL",3,2,5,"native",0,"North of Upper Hadlock"
"RAM #26","R-26","RAM",2019,556722.829522,4908266.18406,"Osmundastrum cinnamomea","OSCI2",4,6,3.5,"native",1,"North of Upper Hadlock"
"RAM #26","R-26","RAM",2019,556722.829522,4908266.18406,"Picea mariana","PIMA",5,5,6,"native",0,"North of Upper Hadlock"
"RAM #26","R-26","RAM",2019,556722.829522,4908266.18406,"Picea rubens","PIRU",7,50,4,"native",1,"North of Upper Hadlock"
"RAM #26","R-26","RAM",2019,556722.829522,4908266.18406,"Pinus strobus","PIST",7,4,2.5,"native",1,"North of Upper Hadlock"
"RAM #26","R-26","RAM",2019,556722.829522,4908266.18406,"Pteridium aquilinum","PTAQ",4,1,2,"native",1,"North of Upper Hadlock"
"RAM #26","R-26","RAM",2019,556722.829522,4908266.18406,"Rhododendron canadense","RHCA6",5,3,5.5,"native",0,"North of Upper Hadlock"
"RAM #26","R-26","RAM",2019,556722.829522,4908266.18406,"Thuja occidentalis","THOC2",5,3,4.5,"native",0,"North of Upper Hadlock"
"RAM #26","R-26","RAM",2019,556722.829522,4908266.18406,"Thuja occidentalis","THOC2",7,30,4.5,"native",0,"North of Upper Hadlock"
"RAM #26","R-26","RAM",2019,556722.829522,4908266.18406,"Trientalis borealis","TRBO2",3,2,4.5,"native",0,"North of Upper Hadlock"
"RAM #26","R-26","RAM",2019,556722.829522,4908266.18406,"Vaccinium angustifolium","VAAN",5,2,2.5,"native",1,"North of Upper Hadlock"
"RAM #27","R-27","RAM",2014,565179.671198,4910306.075832,"Calamagrostis canadensis","CACA4",3,1,2.33,"native",1,"Off Schooner Head Road/Precipice"
"RAM #27","R-27","RAM",2014,565179.671198,4910306.075832,"Calamagrostis canadensis","CACA4",4,10,2.33,"native",1,"Off Schooner Head Road/Precipice"
"RAM #27","R-27","RAM",2014,565179.671198,4910306.075832,"Carex atlantica","CAAT4",3,1,5,"native",0,"Off Schooner Head Road/Precipice"
"RAM #27","R-27","RAM",2014,565179.671198,4910306.075832,"Carex lacustris","CALA16",4,75,4,"native",1,"Off Schooner Head Road/Precipice"
"RAM #27","R-27","RAM",2014,565179.671198,4910306.075832,"Carex stricta","CAST8",4,40,4.5,"native",0,"Off Schooner Head Road/Precipice"
"RAM #27","R-27","RAM",2014,565179.671198,4910306.075832,"Dulichium arundinaceum","DUAR3",3,10,5,"native",0,"Off Schooner Head Road/Precipice"
"RAM #27","R-27","RAM",2014,565179.671198,4910306.075832,"Eriophorum tenellum","ERTE12",3,2,7,"native",0,"Off Schooner Head Road/Precipice"
"RAM #27","R-27","RAM",2014,565179.671198,4910306.075832,"Glyceria canadensis","GLCA",4,2,4,"native",1,"Off Schooner Head Road/Precipice"
"RAM #27","R-27","RAM",2014,565179.671198,4910306.075832,"Lysimachia terrestris","LYTE2",3,0.1,3,"native",1,"Off Schooner Head Road/Precipice"
"RAM #27","R-27","RAM",2014,565179.671198,4910306.075832,"Scirpus cyperinus","SCCY",4,5,3,"native",1,"Off Schooner Head Road/Precipice"
"RAM #27","R-27","RAM",2014,565179.671198,4910306.075832,"Triadenum virginicum","TRVI2",3,0.1,5.5,"native",0,"Off Schooner Head Road/Precipice"
"RAM #27","R-27","RAM",2014,565179.671198,4910306.075832,"Typha latifolia","TYLA",4,2,2,"native",1,"Off Schooner Head Road/Precipice"
"RAM #27","R-27","RAM",2019,565179.671198,4910306.075832,"Calamagrostis canadensis","CACA4",4,85,2.33,"native",1,"Off Schooner Head Road/Precipice"
"RAM #27","R-27","RAM",2019,565179.671198,4910306.075832,"Carex lacustris","CALA16",4,10,4,"native",1,"Off Schooner Head Road/Precipice"
"RAM #27","R-27","RAM",2019,565179.671198,4910306.075832,"Carex stricta","CAST8",4,60,4.5,"native",0,"Off Schooner Head Road/Precipice"
"RAM #27","R-27","RAM",2019,565179.671198,4910306.075832,"Dulichium arundinaceum","DUAR3",3,7,5,"native",0,"Off Schooner Head Road/Precipice"
"RAM #27","R-27","RAM",2019,565179.671198,4910306.075832,"Eleocharis palustris","ELPA3",3,1,6,"native",0,"Off Schooner Head Road/Precipice"
"RAM #27","R-27","RAM",2019,565179.671198,4910306.075832,"Eriophorum tenellum","ERTE12",3,2,7,"native",0,"Off Schooner Head Road/Precipice"
"RAM #27","R-27","RAM",2019,565179.671198,4910306.075832,"Glyceria canadensis","GLCA",4,3,4,"native",1,"Off Schooner Head Road/Precipice"
"RAM #27","R-27","RAM",2019,565179.671198,4910306.075832,"Glyceria striata","GLST",4,1,3.5,"native",1,"Off Schooner Head Road/Precipice"
"RAM #27","R-27","RAM",2019,565179.671198,4910306.075832,"Lysimachia terrestris","LYTE2",3,3,3,"native",1,"Off Schooner Head Road/Precipice"
"RAM #27","R-27","RAM",2019,565179.671198,4910306.075832,"Oclemena acuminata","OCAC",3,0.1,3.5,"native",1,"Off Schooner Head Road/Precipice"
"RAM #27","R-27","RAM",2019,565179.671198,4910306.075832,"Triadenum","TRIAD",3,1,6,"native",0,"Off Schooner Head Road/Precipice"
"RAM #27","R-27","RAM",2019,565179.671198,4910306.075832,"Typha latifolia","TYLA",4,3,2,"native",1,"Off Schooner Head Road/Precipice"
"RAM #28","R-28","RAM",2014,556325.0651,4914328.4757,"Chamaedaphne calyculata","CHCA2",5,25,5.5,"native",0,"Sunken Heath #2"
"RAM #28","R-28","RAM",2014,556325.0651,4914328.4757,"Kalmia angustifolia","KAAN",5,40,2,"native",1,"Sunken Heath #2"
"RAM #28","R-28","RAM",2014,556325.0651,4914328.4757,"Larix laricina","LALA",7,0.1,4.5,"native",0,"Sunken Heath #2"
"RAM #28","R-28","RAM",2014,556325.0651,4914328.4757,"Picea mariana","PIMA",5,10,6,"native",0,"Sunken Heath #2"
"RAM #28","R-28","RAM",2014,556325.0651,4914328.4757,"Picea mariana","PIMA",7,1,6,"native",0,"Sunken Heath #2"
"RAM #28","R-28","RAM",2014,556325.0651,4914328.4757,"Pinus strobus","PIST",7,10,2.5,"native",1,"Sunken Heath #2"
"RAM #28","R-28","RAM",2014,556325.0651,4914328.4757,"Rhododendron canadense","RHCA6",5,40,5.5,"native",0,"Sunken Heath #2"
"RAM #28","R-28","RAM",2014,556325.0651,4914328.4757,"Rhododendron groenlandicum","RHGR3",5,15,6.5,"native",0,"Sunken Heath #2"
